in s,C1 in V
2.4464E-05,1.660E-02
2.4480E-05,2.637E-02
2.4496E-05,1.660E-02
2.4512E-05,3.613E-02
2.4528E-05,1.660E-02
2.4544E-05,2.637E-02
2.4560E-05,2.637E-02
2.4576E-05,4.590E-02
2.4592E-05,-2.930E-03
2.4608E-05,2.637E-02
2.4624E-05,6.836E-03
2.4640E-05,-2.930E-03
2.4656E-05,-1.270E-02
2.4672E-05,-2.930E-03
2.4688E-05,6.836E-03
2.4704E-05,-2.930E-03
2.4720E-05,1.660E-02
2.4736E-05,1.660E-02
2.4752E-05,2.637E-02
2.4768E-05,2.637E-02
2.4784E-05,2.637E-02
2.4800E-05,2.637E-02
2.4816E-05,6.836E-03
2.4832E-05,3.613E-02
2.4848E-05,6.836E-03
2.4864E-05,2.637E-02
2.4880E-05,6.836E-03
2.4896E-05,6.836E-03
2.4912E-05,6.836E-03
2.4928E-05,6.543E-02
2.4944E-05,-2.930E-03
2.4960E-05,6.836E-03
2.4976E-05,1.660E-02
2.4992E-05,6.836E-03
2.5008E-05,-2.930E-03
2.5024E-05,2.637E-02
2.5040E-05,3.613E-02
2.5056E-05,2.637E-02
2.5072E-05,-2.246E-02
2.5088E-05,-2.246E-02
2.5104E-05,-2.930E-03
2.5120E-05,2.637E-02
2.5136E-05,-2.930E-03
2.5152E-05,-2.930E-03
2.5168E-05,-2.930E-03
2.5184E-05,2.637E-02
2.5200E-05,1.660E-02
2.5216E-05,2.637E-02
2.5232E-05,-2.930E-03
2.5248E-05,-2.930E-03
2.5264E-05,-2.930E-03
2.5280E-05,-2.930E-03
2.5296E-05,-3.223E-02
2.5312E-05,6.836E-03
2.5328E-05,2.637E-02
2.5344E-05,2.637E-02
2.5360E-05,6.836E-03
2.5376E-05,-2.930E-03
2.5392E-05,5.566E-02
2.5408E-05,2.637E-02
2.5424E-05,-2.930E-03
2.5440E-05,2.637E-02
2.5456E-05,1.660E-02
2.5472E-05,1.660E-02
2.5488E-05,-2.930E-03
2.5504E-05,-2.930E-03
2.5520E-05,1.660E-02
2.5536E-05,-2.930E-03
2.5552E-05,2.637E-02
2.5568E-05,-2.930E-03
2.5584E-05,1.660E-02
2.5600E-05,2.637E-02
2.5616E-05,1.660E-02
2.5632E-05,6.836E-03
2.5648E-05,1.660E-02
2.5664E-05,-2.930E-03
2.5680E-05,6.836E-03
2.5696E-05,-2.930E-03
2.5712E-05,-2.930E-03
2.5728E-05,6.836E-03
2.5744E-05,6.836E-03
2.5760E-05,1.660E-02
2.5776E-05,6.836E-03
2.5792E-05,2.637E-02
2.5808E-05,-2.930E-03
2.5824E-05,-2.930E-03
2.5840E-05,6.836E-03
2.5856E-05,-2.930E-03
2.5872E-05,-2.246E-02
2.5888E-05,1.660E-02
2.5904E-05,1.843E+00
2.5920E-05,3.425E+00
2.5936E-05,4.274E+00
2.5952E-05,4.685E+00
2.5968E-05,4.831E+00
2.5984E-05,4.919E+00
2.6000E-05,4.938E+00
2.6016E-05,4.938E+00
2.6032E-05,4.958E+00
2.6048E-05,4.948E+00
2.6064E-05,4.929E+00
2.6080E-05,4.938E+00
2.6096E-05,4.919E+00
2.6112E-05,4.938E+00
2.6128E-05,4.919E+00
2.6144E-05,4.948E+00
2.6160E-05,4.929E+00
2.6176E-05,4.919E+00
2.6192E-05,4.938E+00
2.6208E-05,4.899E+00
2.6224E-05,4.929E+00
2.6240E-05,4.929E+00
2.6256E-05,4.938E+00
2.6272E-05,4.938E+00
2.6288E-05,4.919E+00
2.6304E-05,4.909E+00
2.6320E-05,4.929E+00
2.6336E-05,4.909E+00
2.6352E-05,4.938E+00
2.6368E-05,4.938E+00
2.6384E-05,4.938E+00
2.6400E-05,4.929E+00
2.6416E-05,4.938E+00
2.6432E-05,4.938E+00
2.6448E-05,4.919E+00
2.6464E-05,4.948E+00
2.6480E-05,4.938E+00
2.6496E-05,4.968E+00
2.6512E-05,4.929E+00
2.6528E-05,4.938E+00
2.6544E-05,4.938E+00
2.6560E-05,4.929E+00
2.6576E-05,4.880E+00
2.6592E-05,4.958E+00
2.6608E-05,4.938E+00
2.6624E-05,4.938E+00
2.6640E-05,4.909E+00
2.6656E-05,4.929E+00
2.6672E-05,4.919E+00
2.6688E-05,4.978E+00
2.6704E-05,4.948E+00
2.6720E-05,4.909E+00
2.6736E-05,4.948E+00
2.6752E-05,4.938E+00
2.6768E-05,4.958E+00
2.6784E-05,4.909E+00
2.6800E-05,4.919E+00
2.6816E-05,4.919E+00
2.6832E-05,4.899E+00
2.6848E-05,4.958E+00
2.6864E-05,4.929E+00
2.6880E-05,4.929E+00
2.6896E-05,4.948E+00
2.6912E-05,4.938E+00
2.6928E-05,4.938E+00
2.6944E-05,4.929E+00
2.6960E-05,4.958E+00
2.6976E-05,4.929E+00
2.6992E-05,4.909E+00
2.7008E-05,4.929E+00
2.7024E-05,4.987E+00
2.7040E-05,4.909E+00
2.7056E-05,4.909E+00
2.7072E-05,4.919E+00
2.7088E-05,4.919E+00
2.7104E-05,4.919E+00
2.7120E-05,4.958E+00
2.7136E-05,4.929E+00
2.7152E-05,4.909E+00
2.7168E-05,4.968E+00
2.7184E-05,4.909E+00
2.7200E-05,4.909E+00
2.7216E-05,4.929E+00
2.7232E-05,4.909E+00
2.7248E-05,4.938E+00
2.7264E-05,4.919E+00
2.7280E-05,4.938E+00
2.7296E-05,4.938E+00
2.7312E-05,4.909E+00
2.7328E-05,4.948E+00
2.7344E-05,4.929E+00
2.7360E-05,4.899E+00
2.7376E-05,4.938E+00
2.7392E-05,4.958E+00
2.7408E-05,4.938E+00
2.7424E-05,4.909E+00
2.7440E-05,4.909E+00
2.7456E-05,4.899E+00
2.7472E-05,4.938E+00
2.7488E-05,4.958E+00
2.7504E-05,4.899E+00
2.7520E-05,4.948E+00
2.7536E-05,4.919E+00
2.7552E-05,4.919E+00
2.7568E-05,4.938E+00
2.7584E-05,4.938E+00
2.7600E-05,4.919E+00
2.7616E-05,4.909E+00
2.7632E-05,4.929E+00
2.7648E-05,4.899E+00
2.7664E-05,4.938E+00
2.7680E-05,4.968E+00
2.7696E-05,4.919E+00
2.7712E-05,4.929E+00
2.7728E-05,4.929E+00
2.7744E-05,4.909E+00
2.7760E-05,4.909E+00
2.7776E-05,4.929E+00
2.7792E-05,4.909E+00
2.7808E-05,4.909E+00
2.7824E-05,4.899E+00
2.7840E-05,4.919E+00
2.7856E-05,4.938E+00
2.7872E-05,4.929E+00
2.7888E-05,4.899E+00
2.7904E-05,4.938E+00
2.7920E-05,4.938E+00
2.7936E-05,4.929E+00
2.7952E-05,4.919E+00
2.7968E-05,4.919E+00
2.7984E-05,4.929E+00
2.8000E-05,4.958E+00
2.8016E-05,4.929E+00
2.8032E-05,4.929E+00
2.8048E-05,4.919E+00
2.8064E-05,4.929E+00
2.8080E-05,4.958E+00
2.8096E-05,4.899E+00
2.8112E-05,4.899E+00
2.8128E-05,4.919E+00
2.8144E-05,4.899E+00
2.8160E-05,4.948E+00
2.8176E-05,4.909E+00
2.8192E-05,4.938E+00
2.8208E-05,4.929E+00
2.8224E-05,4.919E+00
2.8240E-05,4.929E+00
2.8256E-05,4.938E+00
2.8272E-05,4.938E+00
2.8288E-05,4.948E+00
2.8304E-05,4.919E+00
2.8320E-05,4.919E+00
2.8336E-05,4.909E+00
2.8352E-05,4.948E+00
2.8368E-05,4.899E+00
2.8384E-05,4.958E+00
2.8400E-05,4.938E+00
2.8416E-05,4.929E+00
2.8432E-05,4.909E+00
2.8448E-05,4.899E+00
2.8464E-05,4.919E+00
2.8480E-05,4.938E+00
2.8496E-05,4.938E+00
2.8512E-05,4.909E+00
2.8528E-05,4.899E+00
2.8544E-05,4.938E+00
2.8560E-05,4.948E+00
2.8576E-05,4.948E+00
2.8592E-05,4.919E+00
2.8608E-05,4.919E+00
2.8624E-05,4.929E+00
2.8640E-05,4.938E+00
2.8656E-05,4.909E+00
2.8672E-05,4.938E+00
2.8688E-05,4.909E+00
2.8704E-05,4.929E+00
2.8720E-05,4.909E+00
2.8736E-05,4.948E+00
2.8752E-05,4.890E+00
2.8768E-05,4.899E+00
2.8784E-05,4.909E+00
2.8800E-05,4.929E+00
2.8816E-05,4.919E+00
2.8832E-05,4.919E+00
2.8848E-05,4.909E+00
2.8864E-05,4.890E+00
2.8880E-05,4.938E+00
2.8896E-05,4.909E+00
2.8912E-05,4.899E+00
2.8928E-05,4.929E+00
2.8944E-05,4.929E+00
2.8960E-05,4.909E+00
2.8976E-05,4.909E+00
2.8992E-05,4.938E+00
2.9008E-05,4.909E+00
2.9024E-05,4.968E+00
2.9040E-05,4.948E+00
2.9056E-05,4.938E+00
2.9072E-05,4.909E+00
2.9088E-05,4.890E+00
2.9104E-05,4.929E+00
2.9120E-05,4.958E+00
2.9136E-05,4.938E+00
2.9152E-05,4.938E+00
2.9168E-05,4.909E+00
2.9184E-05,4.929E+00
2.9200E-05,4.899E+00
2.9216E-05,4.938E+00
2.9232E-05,4.899E+00
2.9248E-05,4.919E+00
2.9264E-05,4.919E+00
2.9280E-05,4.919E+00
2.9296E-05,4.919E+00
2.9312E-05,4.929E+00
2.9328E-05,4.938E+00
2.9344E-05,4.929E+00
2.9360E-05,4.929E+00
2.9376E-05,4.919E+00
2.9392E-05,4.909E+00
2.9408E-05,4.899E+00
2.9424E-05,4.958E+00
2.9440E-05,4.909E+00
2.9456E-05,4.938E+00
2.9472E-05,4.919E+00
2.9488E-05,4.899E+00
2.9504E-05,4.958E+00
2.9520E-05,4.938E+00
2.9536E-05,4.899E+00
2.9552E-05,4.938E+00
2.9568E-05,4.948E+00
2.9584E-05,4.899E+00
2.9600E-05,4.929E+00
2.9616E-05,4.938E+00
2.9632E-05,4.929E+00
2.9648E-05,4.899E+00
2.9664E-05,4.948E+00
2.9680E-05,4.938E+00
2.9696E-05,4.948E+00
2.9712E-05,4.919E+00
2.9728E-05,4.948E+00
2.9744E-05,4.919E+00
2.9760E-05,4.909E+00
2.9776E-05,4.899E+00
2.9792E-05,4.929E+00
2.9808E-05,4.919E+00
2.9824E-05,4.929E+00
2.9840E-05,4.909E+00
2.9856E-05,4.948E+00
2.9872E-05,4.929E+00
2.9888E-05,4.919E+00
2.9904E-05,4.909E+00
2.9920E-05,4.909E+00
2.9936E-05,4.909E+00
2.9952E-05,4.929E+00
2.9968E-05,4.938E+00
2.9984E-05,4.958E+00
3.0000E-05,4.919E+00
3.0016E-05,4.929E+00
3.0032E-05,4.870E+00
3.0048E-05,4.938E+00
3.0064E-05,4.938E+00
3.0080E-05,4.929E+00
3.0096E-05,4.909E+00
3.0112E-05,4.929E+00
3.0128E-05,4.938E+00
3.0144E-05,4.899E+00
3.0160E-05,4.938E+00
3.0176E-05,4.929E+00
3.0192E-05,4.919E+00
3.0208E-05,4.948E+00
3.0224E-05,4.919E+00
3.0240E-05,4.929E+00
3.0256E-05,4.938E+00
3.0272E-05,4.919E+00
3.0288E-05,4.938E+00
3.0304E-05,4.938E+00
3.0320E-05,4.919E+00
3.0336E-05,4.968E+00
3.0352E-05,4.909E+00
3.0368E-05,4.929E+00
3.0384E-05,4.919E+00
3.0400E-05,4.909E+00
3.0416E-05,4.938E+00
3.0432E-05,4.968E+00
3.0448E-05,4.909E+00
3.0464E-05,4.919E+00
3.0480E-05,4.890E+00
3.0496E-05,4.899E+00
3.0512E-05,4.948E+00
3.0528E-05,4.938E+00
3.0544E-05,4.938E+00
3.0560E-05,4.929E+00
3.0576E-05,4.919E+00
3.0592E-05,4.929E+00
3.0608E-05,4.948E+00
3.0624E-05,4.899E+00
3.0640E-05,4.899E+00
3.0656E-05,4.929E+00
3.0672E-05,4.909E+00
3.0688E-05,4.880E+00
3.0704E-05,4.909E+00
3.0720E-05,4.948E+00
3.0736E-05,4.909E+00
3.0752E-05,4.899E+00
3.0768E-05,4.929E+00
3.0784E-05,4.929E+00
3.0800E-05,4.919E+00
3.0816E-05,4.890E+00
3.0832E-05,4.948E+00
3.0848E-05,4.938E+00
3.0864E-05,4.938E+00
3.0880E-05,4.919E+00
3.0896E-05,4.929E+00
3.0912E-05,4.919E+00
3.0928E-05,4.919E+00
3.0944E-05,4.919E+00
3.0960E-05,4.919E+00
3.0976E-05,4.929E+00
3.0992E-05,4.899E+00
3.1008E-05,4.899E+00
3.1024E-05,4.929E+00
3.1040E-05,4.929E+00
3.1056E-05,4.899E+00
3.1072E-05,4.919E+00
3.1088E-05,4.929E+00
3.1104E-05,4.929E+00
3.1120E-05,4.929E+00
3.1136E-05,4.870E+00
3.1152E-05,4.929E+00
3.1168E-05,4.948E+00
3.1184E-05,4.919E+00
3.1200E-05,4.948E+00
3.1216E-05,4.890E+00
3.1232E-05,4.958E+00
3.1248E-05,4.919E+00
3.1264E-05,4.938E+00
3.1280E-05,4.938E+00
3.1296E-05,4.929E+00
3.1312E-05,4.899E+00
3.1328E-05,4.919E+00
3.1344E-05,4.909E+00
3.1360E-05,4.929E+00
3.1376E-05,4.919E+00
3.1392E-05,4.938E+00
3.1408E-05,4.938E+00
3.1424E-05,4.909E+00
3.1440E-05,4.929E+00
3.1456E-05,4.919E+00
3.1472E-05,4.909E+00
3.1488E-05,4.958E+00
3.1504E-05,4.929E+00
3.1520E-05,4.929E+00
3.1536E-05,4.919E+00
3.1552E-05,4.929E+00
3.1568E-05,4.890E+00
3.1584E-05,4.958E+00
3.1600E-05,4.938E+00
3.1616E-05,4.929E+00
3.1632E-05,4.938E+00
3.1648E-05,4.929E+00
3.1664E-05,4.899E+00
3.1680E-05,4.919E+00
3.1696E-05,4.938E+00
3.1712E-05,4.938E+00
3.1728E-05,4.919E+00
3.1744E-05,4.938E+00
3.1760E-05,4.909E+00
3.1776E-05,4.968E+00
3.1792E-05,4.938E+00
3.1808E-05,4.948E+00
3.1824E-05,4.909E+00
3.1840E-05,4.938E+00
3.1856E-05,4.899E+00
3.1872E-05,4.938E+00
3.1888E-05,4.909E+00
3.1904E-05,4.929E+00
3.1920E-05,4.938E+00
3.1936E-05,4.938E+00
3.1952E-05,4.909E+00
3.1968E-05,4.870E+00
3.1984E-05,4.899E+00
3.2000E-05,4.958E+00
3.2016E-05,4.899E+00
3.2032E-05,4.938E+00
3.2048E-05,4.938E+00
3.2064E-05,4.958E+00
3.2080E-05,4.919E+00
3.2096E-05,4.958E+00
3.2112E-05,4.899E+00
3.2128E-05,4.958E+00
3.2144E-05,4.929E+00
3.2160E-05,4.938E+00
3.2176E-05,4.929E+00
3.2192E-05,4.948E+00
3.2208E-05,4.938E+00
3.2224E-05,4.919E+00
3.2240E-05,4.919E+00
3.2256E-05,4.948E+00
3.2272E-05,4.948E+00
3.2288E-05,4.929E+00
3.2304E-05,4.929E+00
3.2320E-05,4.938E+00
3.2336E-05,4.909E+00
3.2352E-05,4.899E+00
3.2368E-05,4.929E+00
3.2384E-05,4.929E+00
3.2400E-05,4.938E+00
3.2416E-05,4.968E+00
3.2432E-05,4.899E+00
3.2448E-05,4.919E+00
3.2464E-05,4.909E+00
3.2480E-05,4.958E+00
3.2496E-05,4.938E+00
3.2512E-05,4.929E+00
3.2528E-05,4.909E+00
3.2544E-05,4.909E+00
3.2560E-05,4.958E+00
3.2576E-05,4.909E+00
3.2592E-05,4.899E+00
3.2608E-05,4.899E+00
3.2624E-05,4.919E+00
3.2640E-05,4.909E+00
3.2656E-05,4.929E+00
3.2672E-05,4.880E+00
3.2688E-05,4.938E+00
3.2704E-05,4.948E+00
3.2720E-05,4.919E+00
3.2736E-05,4.929E+00
3.2752E-05,4.919E+00
3.2768E-05,4.938E+00
3.2784E-05,4.899E+00
3.2800E-05,4.948E+00
3.2816E-05,4.919E+00
3.2832E-05,4.929E+00
3.2848E-05,4.870E+00
3.2864E-05,4.938E+00
3.2880E-05,4.919E+00
3.2896E-05,4.929E+00
3.2912E-05,4.938E+00
3.2928E-05,4.919E+00
3.2944E-05,4.938E+00
3.2960E-05,4.899E+00
3.2976E-05,4.929E+00
3.2992E-05,4.938E+00
3.3008E-05,4.948E+00
3.3024E-05,4.899E+00
3.3040E-05,4.919E+00
3.3056E-05,4.948E+00
3.3072E-05,4.919E+00
3.3088E-05,4.909E+00
3.3104E-05,4.909E+00
3.3120E-05,4.909E+00
3.3136E-05,4.919E+00
3.3152E-05,4.929E+00
3.3168E-05,4.909E+00
3.3184E-05,4.948E+00
3.3200E-05,4.919E+00
3.3216E-05,4.938E+00
3.3232E-05,4.919E+00
3.3248E-05,4.948E+00
3.3264E-05,4.880E+00
3.3280E-05,4.929E+00
3.3296E-05,4.929E+00
3.3312E-05,4.948E+00
3.3328E-05,4.938E+00
3.3344E-05,4.938E+00
3.3360E-05,4.909E+00
3.3376E-05,4.909E+00
3.3392E-05,4.919E+00
3.3408E-05,4.919E+00
3.3424E-05,4.929E+00
3.3440E-05,4.899E+00
3.3456E-05,4.929E+00
3.3472E-05,4.919E+00
3.3488E-05,4.929E+00
3.3504E-05,4.938E+00
3.3520E-05,4.919E+00
3.3536E-05,4.938E+00
3.3552E-05,4.919E+00
3.3568E-05,4.919E+00
3.3584E-05,4.899E+00
3.3600E-05,4.929E+00
3.3616E-05,4.919E+00
3.3632E-05,4.938E+00
3.3648E-05,4.938E+00
3.3664E-05,4.938E+00
3.3680E-05,4.919E+00
3.3696E-05,4.938E+00
3.3712E-05,4.938E+00
3.3728E-05,4.929E+00
3.3744E-05,4.909E+00
3.3760E-05,4.929E+00
3.3776E-05,4.919E+00
3.3792E-05,4.938E+00
3.3808E-05,4.909E+00
3.3824E-05,4.948E+00
3.3840E-05,4.929E+00
3.3856E-05,4.919E+00
3.3872E-05,4.909E+00
3.3888E-05,4.909E+00
3.3904E-05,4.919E+00
3.3920E-05,4.890E+00
3.3936E-05,4.909E+00
3.3952E-05,4.938E+00
3.3968E-05,4.929E+00
3.3984E-05,4.958E+00
3.4000E-05,4.938E+00
3.4016E-05,4.968E+00
3.4032E-05,4.919E+00
3.4048E-05,4.899E+00
3.4064E-05,4.938E+00
3.4080E-05,4.919E+00
3.4096E-05,4.919E+00
3.4112E-05,4.929E+00
3.4128E-05,4.929E+00
3.4144E-05,4.958E+00
3.4160E-05,4.929E+00
3.4176E-05,4.899E+00
3.4192E-05,4.948E+00
3.4208E-05,4.938E+00
3.4224E-05,4.919E+00
3.4240E-05,4.929E+00
3.4256E-05,4.890E+00
3.4272E-05,4.948E+00
3.4288E-05,4.929E+00
3.4304E-05,4.938E+00
3.4320E-05,4.919E+00
3.4336E-05,4.919E+00
3.4352E-05,4.948E+00
3.4368E-05,4.968E+00
3.4384E-05,4.919E+00
3.4400E-05,4.938E+00
3.4416E-05,4.909E+00
3.4432E-05,4.909E+00
3.4448E-05,4.929E+00
3.4464E-05,4.929E+00
3.4480E-05,4.948E+00
3.4496E-05,4.929E+00
3.4512E-05,4.919E+00
3.4528E-05,4.938E+00
3.4544E-05,4.890E+00
3.4560E-05,4.948E+00
3.4576E-05,4.938E+00
3.4592E-05,4.919E+00
3.4608E-05,4.909E+00
3.4624E-05,4.899E+00
3.4640E-05,4.929E+00
3.4656E-05,4.968E+00
3.4672E-05,4.938E+00
3.4688E-05,4.909E+00
3.4704E-05,4.909E+00
3.4720E-05,4.909E+00
3.4736E-05,4.938E+00
3.4752E-05,4.909E+00
3.4768E-05,4.880E+00
3.4784E-05,4.948E+00
3.4800E-05,4.948E+00
3.4816E-05,4.938E+00
3.4832E-05,4.899E+00
3.4848E-05,4.929E+00
3.4864E-05,4.919E+00
3.4880E-05,4.909E+00
3.4896E-05,4.938E+00
3.4912E-05,4.929E+00
3.4928E-05,4.909E+00
3.4944E-05,4.919E+00
3.4960E-05,4.899E+00
3.4976E-05,4.938E+00
3.4992E-05,4.929E+00
3.5008E-05,4.929E+00
3.5024E-05,4.909E+00
3.5040E-05,4.929E+00
3.5056E-05,4.909E+00
3.5072E-05,4.938E+00
3.5088E-05,4.929E+00
3.5104E-05,4.919E+00
3.5120E-05,4.929E+00
3.5136E-05,4.919E+00
3.5152E-05,4.938E+00
3.5168E-05,4.899E+00
3.5184E-05,4.899E+00
3.5200E-05,4.909E+00
3.5216E-05,4.919E+00
3.5232E-05,4.919E+00
3.5248E-05,4.929E+00
3.5264E-05,4.899E+00
3.5280E-05,4.909E+00
3.5296E-05,4.948E+00
3.5312E-05,4.929E+00
3.5328E-05,4.929E+00
3.5344E-05,4.909E+00
3.5360E-05,4.919E+00
3.5376E-05,4.929E+00
3.5392E-05,4.938E+00
3.5408E-05,4.938E+00
3.5424E-05,4.929E+00
3.5440E-05,4.948E+00
3.5456E-05,4.929E+00
3.5472E-05,4.909E+00
3.5488E-05,4.929E+00
3.5504E-05,4.938E+00
3.5520E-05,4.938E+00
3.5536E-05,4.938E+00
3.5552E-05,4.909E+00
3.5568E-05,4.909E+00
3.5584E-05,4.899E+00
3.5600E-05,4.890E+00
3.5616E-05,4.929E+00
3.5632E-05,4.899E+00
3.5648E-05,4.968E+00
3.5664E-05,4.919E+00
3.5680E-05,4.929E+00
3.5696E-05,4.919E+00
3.5712E-05,4.948E+00
3.5728E-05,4.929E+00
3.5744E-05,4.860E+00
3.5760E-05,4.919E+00
3.5776E-05,4.899E+00
3.5792E-05,4.909E+00
3.5808E-05,4.929E+00
3.5824E-05,4.919E+00
3.5840E-05,4.919E+00
3.5856E-05,4.909E+00
3.5872E-05,4.919E+00
3.5888E-05,4.919E+00
3.5904E-05,4.929E+00
3.5920E-05,4.929E+00
3.5936E-05,4.929E+00
3.5952E-05,4.919E+00
3.5968E-05,4.929E+00
3.5984E-05,4.899E+00
3.6000E-05,4.929E+00
3.6016E-05,4.929E+00
3.6032E-05,4.919E+00
3.6048E-05,4.919E+00
3.6064E-05,4.938E+00
3.6080E-05,4.919E+00
3.6096E-05,4.899E+00
3.6112E-05,4.919E+00
3.6128E-05,4.929E+00
3.6144E-05,4.938E+00
3.6160E-05,4.938E+00
3.6176E-05,4.938E+00
3.6192E-05,4.929E+00
3.6208E-05,4.929E+00
3.6224E-05,4.929E+00
3.6240E-05,4.899E+00
3.6256E-05,4.929E+00
3.6272E-05,4.909E+00
3.6288E-05,4.938E+00
3.6304E-05,4.909E+00
3.6320E-05,4.909E+00
3.6336E-05,4.929E+00
3.6352E-05,4.909E+00
3.6368E-05,4.948E+00
3.6384E-05,4.968E+00
3.6400E-05,4.909E+00
3.6416E-05,4.899E+00
3.6432E-05,4.919E+00
3.6448E-05,4.929E+00
3.6464E-05,4.938E+00
3.6480E-05,4.919E+00
3.6496E-05,4.948E+00
3.6512E-05,4.929E+00
3.6528E-05,4.909E+00
3.6544E-05,4.958E+00
3.6560E-05,4.929E+00
3.6576E-05,4.919E+00
3.6592E-05,4.938E+00
3.6608E-05,4.938E+00
3.6624E-05,4.899E+00
3.6640E-05,4.909E+00
3.6656E-05,4.919E+00
3.6672E-05,4.919E+00
3.6688E-05,4.909E+00
3.6704E-05,4.929E+00
3.6720E-05,4.919E+00
3.6736E-05,4.938E+00
3.6752E-05,4.929E+00
3.6768E-05,4.929E+00
3.6784E-05,4.938E+00
3.6800E-05,4.919E+00
3.6816E-05,4.919E+00
3.6832E-05,4.929E+00
3.6848E-05,4.938E+00
3.6864E-05,4.919E+00
3.6880E-05,4.929E+00
3.6896E-05,4.909E+00
3.6912E-05,4.909E+00
3.6928E-05,4.919E+00
3.6944E-05,4.909E+00
3.6960E-05,4.929E+00
3.6976E-05,4.948E+00
3.6992E-05,4.899E+00
3.7008E-05,4.929E+00
3.7024E-05,4.938E+00
3.7040E-05,4.938E+00
3.7056E-05,4.919E+00
3.7072E-05,4.938E+00
3.7088E-05,1.179E+00
3.7104E-05,1.338E-01
3.7120E-05,2.637E-02
3.7136E-05,-1.270E-02
3.7152E-05,-2.930E-03
3.7168E-05,-3.223E-02
3.7184E-05,-2.930E-03
3.7200E-05,-3.223E-02
3.7216E-05,2.637E-02
3.7232E-05,6.836E-03
3.7248E-05,1.660E-02
3.7264E-05,-2.930E-03
3.7280E-05,-2.930E-03
3.7296E-05,-2.930E-03
3.7312E-05,-2.930E-03
3.7328E-05,-2.930E-03
3.7344E-05,6.836E-03
3.7360E-05,-2.930E-03
3.7376E-05,1.660E-02
3.7392E-05,-1.270E-02
3.7408E-05,-2.930E-03
3.7424E-05,1.660E-02
3.7440E-05,2.637E-02
3.7456E-05,-1.270E-02
3.7472E-05,1.660E-02
3.7488E-05,2.637E-02
3.7504E-05,-2.930E-03
3.7520E-05,6.836E-03
3.7536E-05,-2.930E-03
3.7552E-05,1.660E-02
3.7568E-05,4.590E-02
3.7584E-05,-2.930E-03
3.7600E-05,2.637E-02
3.7616E-05,-2.930E-03
3.7632E-05,-2.930E-03
3.7648E-05,-2.930E-03
3.7664E-05,-2.930E-03
3.7680E-05,-1.270E-02
3.7696E-05,-2.930E-03
3.7712E-05,2.637E-02
3.7728E-05,2.637E-02
3.7744E-05,-3.223E-02
3.7760E-05,3.613E-02
3.7776E-05,-2.246E-02
3.7792E-05,-2.930E-03
3.7808E-05,-2.930E-03
3.7824E-05,3.613E-02
3.7840E-05,-2.930E-03
3.7856E-05,2.637E-02
3.7872E-05,-2.930E-03
3.7888E-05,6.836E-03
3.7904E-05,-1.270E-02
3.7920E-05,-1.270E-02
3.7936E-05,-1.270E-02
3.7952E-05,6.836E-03
3.7968E-05,-2.930E-03
3.7984E-05,-1.270E-02
3.8000E-05,-2.930E-03
3.8016E-05,1.660E-02
3.8032E-05,2.637E-02
3.8048E-05,1.660E-02
3.8064E-05,2.637E-02
3.8080E-05,-2.930E-03
3.8096E-05,2.637E-02
3.8112E-05,2.637E-02
3.8128E-05,6.836E-03
3.8144E-05,2.637E-02
3.8160E-05,6.836E-03
3.8176E-05,2.637E-02
3.8192E-05,2.637E-02
3.8208E-05,2.637E-02
3.8224E-05,-1.270E-02
3.8240E-05,4.590E-02
3.8256E-05,2.637E-02
3.8272E-05,-2.930E-03
3.8288E-05,2.637E-02
3.8304E-05,1.660E-02
3.8320E-05,-2.930E-03
3.8336E-05,-2.930E-03
3.8352E-05,6.836E-03
3.8368E-05,6.836E-03
3.8384E-05,6.836E-03
3.8400E-05,-2.930E-03
3.8416E-05,-1.270E-02
3.8432E-05,1.660E-02
3.8448E-05,6.836E-03
3.8464E-05,6.836E-03
3.8480E-05,2.637E-02
3.8496E-05,-1.270E-02
3.8512E-05,2.637E-02
3.8528E-05,2.637E-02
3.8544E-05,-2.930E-03
3.8560E-05,2.637E-02
3.8576E-05,2.637E-02
3.8592E-05,1.660E-02
3.8608E-05,6.836E-03
3.8624E-05,1.660E-02
3.8640E-05,6.836E-03
3.8656E-05,1.660E-02
3.8672E-05,-2.930E-03
3.8688E-05,-1.270E-02
3.8704E-05,-2.930E-03
3.8720E-05,2.637E-02
3.8736E-05,6.836E-03
3.8752E-05,-1.270E-02
3.8768E-05,-2.930E-03
3.8784E-05,2.637E-02
3.8800E-05,6.836E-03
3.8816E-05,-2.930E-03
3.8832E-05,-2.930E-03
3.8848E-05,6.543E-02
3.8864E-05,-2.930E-03
3.8880E-05,6.836E-03
3.8896E-05,-2.930E-03
3.8912E-05,2.637E-02
3.8928E-05,-2.930E-03
3.8944E-05,2.637E-02
3.8960E-05,1.660E-02
3.8976E-05,-2.930E-03
3.8992E-05,6.836E-03
3.9008E-05,1.660E-02
3.9024E-05,6.836E-03
3.9040E-05,3.613E-02
3.9056E-05,1.660E-02
3.9072E-05,1.660E-02
3.9088E-05,-2.930E-03
3.9104E-05,6.836E-03
3.9120E-05,6.836E-03
3.9136E-05,1.660E-02
3.9152E-05,6.836E-03
3.9168E-05,2.637E-02
3.9184E-05,-1.270E-02
3.9200E-05,2.637E-02
3.9216E-05,2.637E-02
3.9232E-05,5.566E-02
3.9248E-05,2.637E-02
3.9264E-05,1.660E-02
